from_city,to_city,airline,days_from_today,departure_hour,day_of_week,seats,stops,is_weekend,base_price,demand_index,price
BOM,HYD,Akasa,24,9,6,180,1,0,5645,1.002,6405
HYD,MAA,Akasa,54,21,1,200,0,0,5804,0.61,4124
BLR,MAA,Akasa,31,12,4,180,0,0,5903,1.022,5735
BLR,CCU,AirIndia,40,18,6,180,1,1,5515,0.892,5230
HYD,CCU,Vistara,14,12,1,180,0,1,4311,1.196,5057
DEL,HYD,Akasa,41,21,4,200,1,0,4799,0.788,4065
BOM,BLR,Akasa,52,18,6,200,0,0,5204,0.662,3777
MAA,DEL,Akasa,42,6,6,200,1,1,4656,0.902,4670
BLR,CCU,Akasa,39,21,5,200,1,1,4851,0.887,4176
BOM,CCU,Vistara,9,21,2,180,0,0,4017,1.266,5190
MAA,BOM,IndiGo,29,18,6,180,0,0,4366,0.976,4341
HYD,BLR,Vistara,34,21,3,200,1,0,6294,0.944,5834
MAA,BLR,Vistara,13,21,6,150,0,0,6691,1.205,7733
BLR,CCU,AirIndia,59,6,0,180,0,0,5212,0.594,3067
MAA,BLR,AirIndia,53,6,0,180,1,0,5732,0.599,3243
BLR,DEL,AirIndia,17,6,2,150,1,0,4788,1.202,6158
DEL,MAA,Akasa,51,21,6,180,1,0,6078,0.672,3882
MAA,BOM,Vistara,7,6,5,150,0,0,5492,1.447,9106
CCU,HYD,AirIndia,15,9,5,180,1,0,5767,1.297,6564
MAA,BOM,IndiGo,22,12,5,180,1,0,6741,1.112,8479
DEL,BOM,Akasa,42,21,6,180,0,0,4802,0.805,3491
HYD,BOM,Vistara,5,12,2,200,1,1,6375,1.428,8324
CCU,DEL,Vistara,35,18,4,200,0,1,5085,0.885,4708
MAA,CCU,AirIndia,28,12,5,150,1,1,4030,1.027,4053
DEL,BOM,Vistara,51,9,4,180,1,1,3977,0.64,2537
BOM,HYD,IndiGo,55,12,1,200,1,0,4225,0.592,2579
HYD,BLR,Vistara,39,21,3,150,1,0,7145,0.926,6490
DEL,BLR,IndiGo,5,12,2,200,0,0,7106,1.427,10937
CCU,HYD,IndiGo,34,18,4,180,0,0,4789,0.951,5172
BOM,CCU,Akasa,51,6,2,180,1,0,6350,0.747,4084
HYD,MAA,Akasa,23,9,4,180,1,0,6196,1.139,6244
BOM,HYD,AirIndia,25,21,4,180,0,0,3766,1.107,4179
MAA,DEL,Vistara,10,21,2,200,1,0,3712,1.395,5751
BOM,BLR,AirIndia,51,12,1,150,1,1,4000,0.662,2299
BLR,DEL,Akasa,5,18,2,200,1,1,6888,1.362,9839
BLR,MAA,Vistara,19,21,0,200,0,0,6571,1.199,7942
BOM,MAA,IndiGo,2,9,4,180,0,0,4620,1.487,6261
BLR,HYD,IndiGo,48,9,4,200,0,1,5225,0.713,3889
HYD,MAA,AirIndia,9,21,1,200,0,1,7048,1.359,7630
HYD,BLR,AirIndia,50,12,5,150,0,0,5168,0.633,3223
BOM,CCU,AirIndia,50,18,3,180,1,1,6009,0.732,4642
HYD,CCU,IndiGo,34,6,0,180,0,0,5009,1.072,5025
BLR,DEL,Akasa,54,6,3,150,1,0,5230,0.587,2712
DEL,HYD,Vistara,56,9,1,200,1,0,4175,0.575,2356
DEL,BOM,Vistara,39,9,5,200,1,0,7033,0.771,4894
MAA,CCU,IndiGo,59,6,6,200,0,0,4510,0.532,2415
DEL,HYD,Akasa,39,18,0,180,0,0,5207,0.798,4502
DEL,MAA,Vistara,33,18,6,180,0,0,4207,0.904,3695
DEL,MAA,Akasa,49,12,1,180,0,0,6912,0.658,4808
HYD,CCU,Akasa,17,21,6,180,1,1,5239,1.253,5533
CCU,BOM,AirIndia,20,9,2,200,1,1,6805,1.16,9439
HYD,CCU,AirIndia,8,18,5,150,1,0,4349,1.407,5545
BOM,DEL,AirIndia,13,21,0,150,1,0,5181,1.261,5982
CCU,BLR,AirIndia,60,18,3,150,1,0,5591,0.56,3298
BLR,MAA,Akasa,50,9,6,150,0,1,5918,0.697,4129
HYD,BLR,IndiGo,48,6,2,150,1,1,6335,0.601,3673
HYD,MAA,Vistara,46,18,2,150,0,1,5836,0.678,3685
MAA,BLR,AirIndia,34,21,0,180,0,0,4547,0.996,4634
CCU,BLR,IndiGo,58,21,0,150,0,1,3921,0.547,2351
DEL,BLR,Akasa,38,12,0,150,0,1,6459,0.883,5870
MAA,BOM,Vistara,47,9,5,180,0,0,4607,0.731,3158
BLR,DEL,AirIndia,2,12,2,200,1,0,6086,1.44,9364
CCU,BOM,Akasa,34,6,3,150,1,1,7496,0.968,6779
BOM,DEL,IndiGo,1,18,0,150,1,0,4628,1.47,6430
BOM,MAA,IndiGo,37,18,2,180,0,1,5781,1.006,5050
DEL,HYD,Vistara,44,18,3,150,0,1,4364,0.78,3176
HYD,CCU,IndiGo,8,12,5,150,1,1,4032,1.351,5986
MAA,CCU,Akasa,9,12,3,200,1,1,4429,1.342,6226
CCU,MAA,AirIndia,56,21,5,200,1,1,6793,0.581,4054
MAA,BOM,Vistara,50,18,3,180,0,1,5428,0.57,2980
DEL,MAA,IndiGo,30,9,1,150,0,1,4441,0.993,4689
BOM,BLR,Vistara,2,18,4,200,0,1,4804,1.54,8196
HYD,DEL,Vistara,29,9,5,150,1,0,6182,1.133,6880
DEL,BLR,Vistara,20,6,2,200,1,0,5482,1.183,7378
DEL,HYD,Vistara,37,18,1,150,1,0,6301,0.903,5407
HYD,BLR,IndiGo,25,6,3,180,1,0,3918,1.022,4147
CCU,DEL,IndiGo,11,18,3,200,0,0,5253,1.293,6379
CCU,MAA,IndiGo,8,9,1,200,1,0,4859,1.416,8196
BOM,HYD,Vistara,31,9,4,150,1,0,6736,0.991,6946
BOM,HYD,IndiGo,38,6,2,180,0,0,6838,0.897,5215
BOM,MAA,Akasa,54,6,1,180,1,1,4977,0.676,3516
DEL,BLR,IndiGo,16,9,0,200,1,0,3945,1.273,5779
MAA,CCU,Akasa,19,18,2,200,1,0,7351,1.034,7383
BOM,DEL,AirIndia,33,12,1,200,0,1,6776,1.003,6491
BOM,BLR,AirIndia,17,21,5,150,0,1,4588,1.236,5573
HYD,CCU,Vistara,52,18,6,200,0,1,5637,0.625,3511
DEL,BOM,IndiGo,46,21,4,200,1,1,4658,0.741,3416
CCU,BOM,AirIndia,7,18,5,180,0,1,3508,1.427,4906
DEL,BOM,Akasa,17,6,3,180,1,0,6104,1.182,7943
DEL,MAA,Akasa,49,18,5,180,0,0,4681,0.699,3161
BLR,HYD,Vistara,50,21,3,200,1,0,5596,0.735,4330
DEL,CCU,AirIndia,3,21,3,150,0,1,3532,1.479,5644
CCU,BLR,AirIndia,40,21,1,200,1,1,4032,0.909,3221
DEL,BLR,AirIndia,46,6,6,180,0,0,5042,0.839,4524
BOM,MAA,IndiGo,45,9,2,150,0,0,4810,0.771,4186
MAA,BOM,AirIndia,2,21,0,200,0,1,5600,1.444,7399
DEL,HYD,IndiGo,53,21,3,200,0,0,4272,0.511,2241
DEL,MAA,IndiGo,34,12,4,150,0,1,3613,0.944,3274
BOM,HYD,IndiGo,54,9,4,150,1,1,3697,0.739,2640
MAA,DEL,Vistara,24,9,1,150,0,1,5211,1.047,5330
BOM,MAA,IndiGo,26,9,6,150,0,1,5519,1.079,5881
BOM,MAA,Vistara,60,12,2,150,1,0,6645,0.62,3567
BLR,MAA,Akasa,60,21,1,200,0,0,6357,0.476,3056
DEL,MAA,AirIndia,35,6,6,200,1,0,7383,0.952,6742
BLR,HYD,Vistara,1,9,6,200,0,0,4175,1.52,6918
BLR,MAA,Vistara,55,6,6,180,0,0,6653,0.559,3718
HYD,BOM,AirIndia,44,21,4,180,1,0,5059,0.724,3661
CCU,HYD,AirIndia,43,6,6,180,0,0,4702,0.76,4087
CCU,BLR,AirIndia,36,18,1,200,1,0,3855,0.937,3196
HYD,BLR,AirIndia,41,18,0,180,0,1,4171,0.825,3796
CCU,BLR,AirIndia,11,6,5,200,1,1,4266,1.312,5640
DEL,BOM,Vistara,37,18,3,180,0,0,6092,0.838,5318
MAA,DEL,Akasa,52,21,6,150,0,1,5238,0.645,3838
CCU,BLR,Akasa,9,18,1,150,1,1,5759,1.251,7295
BLR,MAA,Vistara,16,21,1,200,0,1,7119,1.18,9110
CCU,BLR,Vistara,9,12,4,180,0,1,6857,1.349,9431
HYD,BLR,AirIndia,1,9,6,200,0,0,4269,1.545,6771
HYD,BOM,AirIndia,53,9,2,150,0,1,5316,0.525,3052
MAA,BLR,AirIndia,49,18,2,180,0,1,5388,0.793,4976
DEL,HYD,Akasa,47,9,3,180,0,1,5818,0.684,4087
DEL,BLR,Akasa,51,6,0,150,1,1,6881,0.664,4625
DEL,HYD,AirIndia,27,18,3,180,1,1,5602,1.004,5480
HYD,DEL,Akasa,29,12,2,180,1,0,3906,1.122,4657
HYD,DEL,AirIndia,27,12,6,150,1,1,3885,1.097,4034
HYD,BOM,AirIndia,33,12,3,200,0,1,6928,0.94,5756
MAA,HYD,IndiGo,36,18,0,150,1,1,7147,0.822,5910
MAA,HYD,Vistara,45,12,0,150,1,0,6408,0.735,4571
CCU,BOM,Akasa,9,21,3,200,1,1,6335,1.339,9645
HYD,BLR,Akasa,43,21,1,150,0,1,6262,0.794,4527
BLR,BOM,AirIndia,7,9,4,150,0,0,6059,1.358,7936
BLR,BOM,IndiGo,17,6,1,180,0,1,6245,1.123,7134
MAA,BOM,Vistara,41,12,6,180,1,0,4546,0.853,4177
CCU,BLR,Akasa,32,9,3,180,0,1,6605,0.92,5972
BLR,BOM,AirIndia,6,12,3,150,0,0,5611,1.367,6976
MAA,DEL,IndiGo,18,18,5,200,0,0,6349,1.287,7726
HYD,BLR,Vistara,19,21,4,200,0,1,3928,1.106,4324
BLR,CCU,Vistara,46,18,1,180,0,0,6048,0.668,4347
DEL,HYD,Vistara,25,21,0,200,0,1,7231,1.078,7714
HYD,CCU,AirIndia,56,21,3,200,0,0,4515,0.6,2464
BOM,HYD,Vistara,24,6,0,200,1,0,7466,1.148,9420
MAA,DEL,Akasa,14,6,0,180,1,1,7346,1.309,8805
MAA,DEL,IndiGo,34,18,4,150,0,0,6651,0.965,7112
DEL,HYD,AirIndia,59,12,4,180,1,0,5767,0.519,3084
BOM,HYD,Vistara,25,21,0,200,0,1,7481,1.064,7443
BLR,CCU,AirIndia,60,9,0,180,0,1,5632,0.542,3167
DEL,BLR,AirIndia,49,9,6,150,1,0,6037,0.715,4001
BLR,CCU,IndiGo,23,18,5,150,0,1,5940,1.135,7376
BLR,CCU,Akasa,12,21,2,150,1,0,4240,1.356,5640
HYD,MAA,AirIndia,8,6,3,200,1,0,4020,1.442,5428
DEL,MAA,AirIndia,43,12,5,180,0,0,4123,0.78,3406
HYD,BLR,Akasa,8,6,6,200,0,1,5282,1.328,7791
HYD,MAA,Akasa,27,9,6,150,1,0,5601,1.017,5723
MAA,DEL,Akasa,45,18,5,150,0,0,7352,0.773,5701
HYD,MAA,IndiGo,11,9,4,180,1,1,3880,1.286,5508
DEL,BOM,AirIndia,55,21,0,180,0,1,4253,0.563,2710
CCU,DEL,Vistara,14,6,4,180,1,0,6128,1.266,7716
DEL,BLR,Vistara,59,18,6,150,0,0,7309,0.568,4349
MAA,HYD,Vistara,48,18,5,150,1,1,7186,0.804,6000
BLR,BOM,Akasa,50,18,1,150,0,0,4735,0.66,3223
BOM,CCU,IndiGo,41,9,0,180,1,1,5323,0.807,4719
MAA,DEL,IndiGo,48,18,0,180,0,1,5232,0.674,3833
DEL,HYD,IndiGo,29,6,3,150,1,0,4915,0.913,5016
BLR,CCU,IndiGo,58,6,6,200,0,1,6271,0.536,3142
BLR,DEL,Akasa,17,18,5,200,1,0,4241,1.326,5620
CCU,HYD,IndiGo,7,6,3,180,1,1,4637,1.362,6532
HYD,BLR,Vistara,51,18,2,150,1,1,7259,0.626,4840
CCU,MAA,AirIndia,34,9,1,180,0,0,6868,0.83,5284
DEL,BLR,Akasa,32,9,1,200,0,1,6396,1.008,6405
BOM,DEL,AirIndia,4,12,1,180,1,1,6231,1.421,8609
CCU,BLR,Vistara,22,21,6,200,1,1,4615,1.125,5192
MAA,BLR,Vistara,60,21,1,150,1,0,6123,0.514,3678
BLR,BOM,IndiGo,50,9,0,200,1,1,3813,0.684,2660
DEL,CCU,Akasa,31,18,2,150,0,1,6282,0.891,5597
BOM,BLR,Vistara,52,12,5,200,0,1,7018,0.689,3953
BOM,DEL,Vistara,36,9,1,150,1,0,6470,0.821,5730
MAA,CCU,Akasa,50,12,1,150,1,1,7241,0.599,4376
CCU,MAA,Vistara,25,18,5,180,0,0,7388,1.122,7404
DEL,BOM,Vistara,6,12,3,180,1,0,3922,1.359,5303
CCU,BOM,IndiGo,13,9,2,200,1,0,3594,1.246,4330
CCU,BLR,Vistara,42,6,2,180,0,1,5828,0.771,4452
DEL,BLR,Vistara,54,21,6,200,1,0,4328,0.577,2698
BOM,CCU,Vistara,37,18,5,180,1,0,6167,0.889,5827
BOM,MAA,IndiGo,45,12,4,150,0,0,7499,0.775,5973
BLR,MAA,Akasa,44,12,2,180,0,0,7218,0.655,4826
CCU,MAA,IndiGo,60,21,4,180,1,0,7442,0.561,4365
BLR,HYD,Vistara,56,18,6,200,0,0,4923,0.568,2497
CCU,DEL,Akasa,46,21,6,200,0,0,3854,0.823,2885
CCU,DEL,Akasa,44,6,4,180,1,1,4825,0.769,3975
BLR,MAA,AirIndia,45,12,0,150,1,0,4536,0.674,3071
HYD,BLR,IndiGo,25,21,4,150,0,0,4283,1.046,4874
DEL,MAA,IndiGo,23,21,5,180,0,1,5678,1.102,6968
HYD,MAA,AirIndia,43,6,2,200,0,0,6677,0.838,5468
CCU,DEL,IndiGo,3,9,5,200,1,0,3678,1.406,5235
HYD,MAA,Vistara,42,21,3,180,1,1,3586,0.819,3160
MAA,HYD,AirIndia,60,18,2,180,0,0,4674,0.575,2835
DEL,CCU,Akasa,6,12,5,150,1,1,5794,1.328,7266
HYD,MAA,AirIndia,7,6,5,150,0,0,5930,1.328,8061
BOM,DEL,Vistara,36,9,0,180,0,1,3501,1.013,3645
BOM,CCU,AirIndia,13,18,4,200,1,0,3732,1.201,4032
BOM,BLR,Akasa,60,9,1,180,1,0,3722,0.547,2057
HYD,CCU,IndiGo,38,12,5,200,0,0,5521,0.816,4353
DEL,HYD,IndiGo,50,6,2,200,0,1,4592,0.655,2809
CCU,BOM,IndiGo,35,9,2,150,1,1,5662,0.927,6183
DEL,BLR,Akasa,39,12,5,200,1,0,5451,0.827,4418
BLR,DEL,Vistara,57,6,2,200,0,1,5378,0.634,3572
CCU,DEL,Akasa,38,9,5,150,1,1,5962,0.87,4945
CCU,MAA,AirIndia,34,18,0,200,1,1,6518,0.89,5633
HYD,CCU,IndiGo,56,9,6,150,1,1,7134,0.522,3764
CCU,DEL,AirIndia,9,12,1,150,1,0,6055,1.306,6684
BLR,BOM,Vistara,59,9,5,200,1,1,5513,0.579,3350
HYD,CCU,Vistara,13,18,6,150,0,0,6393,1.288,7850
HYD,BLR,IndiGo,32,18,3,150,1,0,6917,0.972,7328
BLR,CCU,IndiGo,30,12,6,150,0,1,5957,0.952,5654
MAA,BOM,Akasa,60,18,1,150,0,0,5188,0.484,2350
MAA,BOM,Akasa,17,12,5,200,1,1,3500,1.196,3938
DEL,BOM,Vistara,31,6,6,200,0,1,7216,0.958,6321
CCU,BLR,Akasa,1,9,1,180,1,0,3985,1.463,5673
BOM,BLR,AirIndia,43,6,4,200,1,1,4020,0.734,2878
BOM,MAA,IndiGo,37,21,4,180,1,0,6860,0.735,4812
BOM,DEL,IndiGo,46,18,3,150,1,0,3692,0.723,2452
HYD,CCU,Vistara,1,6,6,150,1,0,4908,1.503,7645
DEL,MAA,AirIndia,59,21,3,200,0,0,5497,0.551,3170
CCU,DEL,IndiGo,49,12,2,200,0,1,6092,0.69,4080
MAA,BLR,AirIndia,30,12,4,200,1,0,3916,1.014,3471
MAA,BOM,IndiGo,7,12,5,200,1,0,4877,1.416,7015
HYD,DEL,AirIndia,57,9,3,150,1,0,6092,0.55,3581
CCU,BLR,IndiGo,40,9,0,150,1,0,5108,0.85,4548
MAA,CCU,Vistara,45,9,3,180,0,1,6431,0.679,4363
BOM,DEL,IndiGo,15,21,0,200,1,1,6616,1.196,9045
DEL,MAA,Vistara,4,9,3,150,1,0,5297,1.4,8330
DEL,CCU,Vistara,30,6,0,150,1,1,4212,0.967,4011
HYD,MAA,Vistara,18,18,3,180,1,0,6003,1.212,8377
DEL,HYD,IndiGo,39,9,0,200,1,0,6421,0.958,6969
MAA,CCU,Vistara,28,18,6,180,1,0,4885,1.004,5163
BLR,HYD,AirIndia,28,12,3,180,1,1,4683,1.008,5107
BLR,DEL,Akasa,38,6,3,200,0,0,6828,0.901,7050
DEL,BOM,AirIndia,45,21,1,180,0,0,3774,0.684,2498
BOM,CCU,IndiGo,48,9,0,200,1,1,4374,0.691,2736
MAA,DEL,AirIndia,41,18,6,200,0,0,3945,0.843,3413
CCU,MAA,IndiGo,47,18,1,180,0,0,4580,0.635,3047
BOM,MAA,IndiGo,38,12,5,180,1,1,5282,0.805,4095
CCU,DEL,Akasa,46,21,4,180,0,1,3717,0.738,2682
HYD,BLR,IndiGo,34,6,1,180,0,1,4946,0.917,3959
BOM,DEL,IndiGo,15,18,4,150,1,1,6573,1.323,8800
BLR,CCU,AirIndia,41,12,4,200,0,1,5551,0.842,5027
BOM,HYD,IndiGo,44,18,4,200,0,0,7015,0.745,5127
BOM,HYD,IndiGo,47,12,3,150,1,0,4332,0.625,2662
CCU,DEL,Akasa,36,18,1,200,0,1,7426,0.866,5135
BOM,MAA,Vistara,4,6,0,180,0,1,4301,1.482,5790
BLR,DEL,IndiGo,36,9,0,200,0,1,5374,0.891,5334
HYD,BLR,Vistara,40,6,4,180,0,0,5515,0.767,4737
DEL,BLR,Akasa,60,9,5,200,1,0,4280,0.453,2027
BLR,CCU,Vistara,22,6,0,150,0,1,4327,1.095,4076
MAA,BLR,Akasa,34,6,6,200,1,1,4173,0.957,3434
BLR,DEL,IndiGo,7,9,5,150,0,0,6991,1.384,9629
CCU,MAA,AirIndia,25,9,4,200,1,1,6999,0.987,6736
BOM,CCU,AirIndia,24,21,4,200,1,1,3806,1.066,3727
DEL,HYD,Vistara,25,12,2,150,0,1,5780,1.116,6421
MAA,DEL,Akasa,31,18,2,180,0,0,5900,0.901,5133
CCU,HYD,IndiGo,11,21,6,150,1,1,7453,1.311,9301
DEL,BLR,AirIndia,24,6,6,200,1,1,6178,1.071,6591
BLR,DEL,AirIndia,31,21,4,180,0,1,6822,0.977,7096
MAA,BLR,Akasa,45,9,4,150,1,0,5871,0.839,4415
MAA,DEL,AirIndia,37,12,0,150,0,0,5792,0.862,4480
BLR,MAA,AirIndia,45,21,4,180,1,0,6953,0.838,5555
CCU,HYD,Akasa,26,6,4,200,0,1,3814,1.058,3525
CCU,BOM,IndiGo,55,6,2,200,1,0,6951,0.545,3804
HYD,BLR,IndiGo,60,9,0,200,1,1,5644,0.542,2870
CCU,BOM,Vistara,32,12,6,180,1,1,7194,0.929,7731
DEL,HYD,IndiGo,10,12,3,150,1,1,6479,1.35,8941
HYD,BLR,IndiGo,37,18,2,180,0,1,4405,0.952,3953
BLR,DEL,AirIndia,41,21,0,150,1,1,4185,0.802,3285
MAA,CCU,AirIndia,1,12,3,200,1,0,4088,1.457,6201
BLR,MAA,Akasa,33,12,4,200,1,1,5050,0.911,4620
BLR,DEL,IndiGo,52,21,1,180,0,0,5439,0.648,3591
MAA,HYD,IndiGo,12,18,3,200,1,0,5077,1.279,6906
BOM,DEL,Vistara,13,12,4,150,1,1,5265,1.238,6646
BLR,DEL,Akasa,45,21,3,180,1,0,4415,0.77,3748
BLR,BOM,Vistara,29,18,4,150,1,0,4887,0.998,5368
BOM,CCU,AirIndia,12,6,2,180,1,1,6912,1.211,7937
CCU,DEL,IndiGo,2,12,4,180,0,0,5162,1.405,7012
HYD,BOM,AirIndia,45,12,5,150,1,0,5873,0.754,4350
HYD,MAA,IndiGo,48,18,2,180,1,0,7277,0.621,4249
BLR,CCU,AirIndia,13,9,3,200,0,0,6073,1.342,7639
BOM,HYD,IndiGo,45,12,5,150,1,0,4358,0.649,3007
BOM,HYD,IndiGo,40,9,5,180,1,1,5043,0.793,4394
HYD,BLR,Akasa,14,6,1,180,0,0,4683,1.309,6492
BLR,CCU,AirIndia,28,6,0,180,0,1,5208,1.094,5860
BLR,CCU,Akasa,1,21,4,200,1,0,5112,1.43,8355
BOM,DEL,Akasa,53,9,4,200,1,0,5345,0.704,4112
MAA,HYD,Vistara,52,12,1,150,1,1,7380,0.668,4331
MAA,BLR,AirIndia,47,18,1,200,1,1,5843,0.71,3865
BLR,BOM,Akasa,45,6,1,150,0,1,6543,0.821,6027
DEL,HYD,Vistara,13,9,6,200,1,1,7169,1.226,8621
HYD,MAA,Vistara,3,9,0,150,0,1,7240,1.423,10330
BOM,CCU,Vistara,60,9,2,200,1,1,4487,0.49,2068
CCU,HYD,Akasa,9,21,4,150,0,0,3630,1.501,6002
BOM,CCU,Vistara,51,18,0,180,1,0,4619,0.627,3086
BOM,CCU,Akasa,27,9,2,150,0,0,4236,1.1,4922
BOM,HYD,IndiGo,23,9,0,200,0,0,7155,1.04,7783
CCU,BLR,AirIndia,35,12,1,150,1,1,6669,0.999,6468
DEL,CCU,IndiGo,57,18,6,150,0,0,3675,0.537,2009
CCU,DEL,Vistara,36,6,4,150,1,0,5771,0.85,5366
BLR,BOM,Akasa,50,21,3,200,1,0,4022,0.631,2362
MAA,DEL,Vistara,51,21,1,150,0,0,7423,0.622,5028
BOM,MAA,AirIndia,21,9,6,150,1,0,4849,1.168,5631
DEL,BLR,Vistara,48,21,4,150,0,0,6429,0.724,4872
CCU,MAA,IndiGo,6,21,4,180,1,1,5806,1.318,6792
CCU,BOM,Vistara,19,18,3,200,1,0,4640,1.135,5289
MAA,DEL,IndiGo,36,6,6,200,0,1,4767,0.92,4845
DEL,MAA,IndiGo,59,18,0,200,0,1,5133,0.525,2293
BLR,DEL,IndiGo,27,18,0,180,0,1,4336,1.042,3658
CCU,DEL,Vistara,25,18,1,200,1,0,6162,1.058,6569
BLR,DEL,AirIndia,26,12,6,150,0,0,6648,1.022,7517
CCU,HYD,IndiGo,50,12,2,200,1,0,6601,0.673,4589
BLR,CCU,Vistara,5,9,6,200,0,0,5259,1.392,6560
MAA,DEL,AirIndia,5,21,5,180,1,1,6969,1.429,10789
BLR,MAA,IndiGo,5,9,6,200,0,0,4948,1.413,7090
CCU,HYD,Vistara,42,9,1,150,0,0,5568,0.846,4106
DEL,BLR,IndiGo,42,18,3,150,1,1,7231,0.77,5243
CCU,HYD,Vistara,3,6,5,200,0,0,3623,1.433,4318
MAA,BOM,Vistara,45,21,3,200,0,1,3871,0.76,3321
BLR,MAA,AirIndia,32,12,3,180,1,1,6010,0.898,6612
MAA,CCU,Akasa,50,12,2,200,1,1,7247,0.712,5944
BOM,BLR,Akasa,54,18,6,150,1,0,5123,0.641,3427
HYD,DEL,Vistara,23,12,5,200,1,0,4014,1.095,4370
CCU,DEL,Akasa,45,12,6,150,0,1,4555,0.662,3315
CCU,MAA,Akasa,27,18,3,180,1,1,5588,1.015,5501
BOM,BLR,Vistara,52,18,5,180,1,0,4263,0.647,2817
MAA,BLR,Akasa,4,18,5,200,0,1,5470,1.338,5988
BOM,HYD,Akasa,32,6,3,180,0,0,5071,1.0,5077
CCU,MAA,AirIndia,11,9,6,150,1,0,6933,1.285,8891
CCU,MAA,IndiGo,16,18,2,200,1,1,3577,1.224,4379
BOM,HYD,Vistara,48,21,6,180,1,1,6750,0.622,4614
HYD,MAA,Akasa,36,12,0,150,0,0,5614,0.91,5107
MAA,BOM,Akasa,7,12,3,180,1,1,7214,1.33,9655
BOM,DEL,AirIndia,25,9,2,200,0,1,7365,1.062,7031
MAA,DEL,AirIndia,17,21,4,180,0,0,4938,1.174,5141
HYD,DEL,Vistara,7,18,6,150,0,0,4848,1.38,7351
CCU,MAA,IndiGo,52,12,4,180,1,0,6286,0.641,3567
BLR,BOM,AirIndia,42,12,5,150,0,1,4281,0.811,3988
CCU,BOM,AirIndia,39,18,0,200,0,0,3834,0.883,3799
HYD,BOM,AirIndia,13,12,3,150,1,0,5630,1.292,6453
MAA,HYD,AirIndia,26,9,0,180,0,1,3854,1.018,4244
CCU,DEL,IndiGo,57,12,4,200,0,0,4857,0.552,2664
CCU,HYD,AirIndia,36,9,0,180,0,0,4067,0.894,4065
MAA,HYD,AirIndia,50,21,5,150,0,1,4659,0.659,3075
HYD,BLR,IndiGo,39,9,6,180,1,0,6856,0.848,4945
DEL,CCU,AirIndia,21,6,2,150,1,1,4413,1.161,4723
BOM,BLR,AirIndia,14,18,6,180,0,1,6694,1.298,9227
BLR,HYD,Akasa,58,12,2,150,1,0,5109,0.553,2786
BOM,CCU,IndiGo,58,9,0,150,0,0,6772,0.521,3549
HYD,BOM,Akasa,28,6,0,150,0,1,4501,1.007,4265
DEL,BLR,Akasa,56,9,3,150,0,1,4351,0.564,2491
BLR,CCU,Vistara,56,12,5,150,0,1,5623,0.597,3198
BLR,CCU,AirIndia,44,6,4,200,0,1,3557,0.804,3221
BLR,DEL,Vistara,3,21,1,180,1,1,3841,1.482,6125
BLR,HYD,Akasa,23,6,4,150,0,1,4838,1.031,4191
BOM,DEL,IndiGo,19,9,1,180,0,0,5956,1.157,7277
BOM,DEL,AirIndia,14,9,0,150,0,1,4813,1.269,5317
HYD,BLR,IndiGo,13,18,2,200,1,1,6032,1.266,7602
MAA,HYD,Akasa,15,6,4,150,0,1,5084,1.25,6923
HYD,BLR,IndiGo,49,12,6,200,1,1,6848,0.713,4410
HYD,BOM,Akasa,52,9,5,150,0,1,5878,0.633,3885
MAA,DEL,Akasa,39,18,0,180,1,0,4068,0.838,3217
DEL,HYD,AirIndia,48,9,6,180,0,1,7490,0.817,5585
MAA,BOM,IndiGo,30,9,0,150,1,1,4060,0.957,3571
MAA,HYD,IndiGo,3,21,5,180,1,1,5081,1.449,7861
HYD,BLR,IndiGo,5,12,1,200,1,1,3567,1.383,4723
MAA,CCU,IndiGo,25,12,5,150,1,1,6820,1.073,7333
MAA,BLR,Vistara,32,18,1,200,1,1,5295,0.991,4668
DEL,HYD,Vistara,49,9,3,180,1,1,3817,0.68,2565
BOM,MAA,AirIndia,36,21,4,200,1,0,3611,0.959,3789
HYD,BOM,AirIndia,47,21,4,200,1,1,4170,0.634,2626
BOM,DEL,IndiGo,42,12,3,150,0,1,4771,0.838,3991
BOM,CCU,Vistara,27,21,0,150,0,0,4017,1.028,3754
HYD,DEL,IndiGo,22,9,3,200,1,0,3846,1.21,4704
BOM,DEL,AirIndia,46,21,6,150,0,1,6838,0.812,5850
CCU,DEL,IndiGo,13,12,3,180,0,1,5880,1.35,7727
BLR,DEL,AirIndia,28,9,0,180,1,0,5289,1.11,5185
BOM,CCU,Akasa,36,9,2,180,0,1,5473,0.934,4977
BOM,HYD,Vistara,24,21,0,150,1,0,3996,1.122,4239
BOM,HYD,AirIndia,31,12,3,180,1,0,4861,0.959,5422
BOM,BLR,AirIndia,46,6,5,200,1,0,4600,0.731,3201
MAA,HYD,AirIndia,29,18,1,200,0,0,4677,1.081,5047
CCU,BOM,AirIndia,3,9,3,200,1,1,6860,1.567,12285
BOM,CCU,Vistara,37,9,4,200,1,0,6547,0.894,5938
CCU,MAA,Vistara,13,6,0,180,0,1,4426,1.262,4700
BOM,BLR,Vistara,12,18,6,150,1,1,6996,1.349,9474
DEL,BOM,Vistara,28,6,1,180,1,1,4620,1.097,4767
DEL,BLR,IndiGo,45,21,1,180,1,1,6201,0.801,5146
MAA,CCU,IndiGo,27,18,4,150,1,0,3584,1.082,4135
